id,type,midpoint_x,midpoint_y,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y
96,thick,1.15450849718746,78.33591705438315,1.8090169943749341,78.81144531253072,1.4999999999999858,77.86038879623557,0.4999999999999858,77.86038879623557,0.8090169943749341,78.81144531253072
97,thin,0.9045084971874608,79.10533793867697,0.9999999999999876,79.3992305648232,1.8090169943749341,78.81144531253072,0.8090169943749341,78.81144531253072,-1.2434497875801753e-14,79.3992305648232
98,thin,0.9045084971874626,79.69312319096943,-1.2434497875801753e-14,79.3992305648232,0.8090169943749377,79.98701581711566,1.8090169943749377,79.98701581711566,0.9999999999999876,79.3992305648232
99,thick,1.1545084971874644,80.46254407526324,0.8090169943749377,79.98701581711566,0.4999999999999911,80.93807233341082,1.4999999999999911,80.93807233341082,1.8090169943749377,79.98701581711566
100,thick,1.1545084971874644,81.41360059155839,1.8090169943749377,81.88912884970597,1.4999999999999911,80.93807233341082,0.4999999999999911,80.93807233341082,0.8090169943749377,81.88912884970597
101,thick,1.1545084971874644,82.36465710785355,0.8090169943749377,81.88912884970597,0.4999999999999911,82.84018536600112,1.4999999999999911,82.84018536600112,1.8090169943749377,81.88912884970597
102,thick,1.1545084971874653,83.3157136241487,1.8090169943749395,83.79124188229628,1.4999999999999911,82.84018536600112,0.4999999999999911,82.84018536600112,0.8090169943749395,83.79124188229628
103,thin,0.9045084971874653,84.08513450844251,0.9999999999999911,84.37902713458875,1.8090169943749395,83.79124188229628,0.8090169943749395,83.79124188229628,-8.881784197001252e-15,84.37902713458875
104,thin,0.9045084971874644,84.672919760735,-8.881784197001252e-15,84.37902713458875,0.8090169943749377,84.96681238688123,1.8090169943749377,84.96681238688123,0.9999999999999911,84.37902713458875
105,thick,1.1545084971874635,85.4423406450288,0.8090169943749377,84.96681238688123,0.49999999999998934,85.91786890317638,1.4999999999999893,85.91786890317638,1.8090169943749377,84.96681238688123
106,thick,1.1545084971874626,86.39339716132396,1.809016994374936,86.86892541947154,1.4999999999999893,85.91786890317638,0.49999999999998934,85.91786890317638,0.8090169943749359,86.86892541947154
107,thin,0.9045084971874617,87.16281804561777,0.9999999999999876,87.456710671764,1.809016994374936,86.86892541947154,0.8090169943749359,86.86892541947154,-1.2434497875801753e-14,87.456710671764
108,thick,0.3454915028125134,87.93223892991158,-1.2434497875801753e-14,87.456710671764,-0.3090169943749608,88.40776718805915,0.6909830056250392,88.40776718805915,0.9999999999999876,87.456710671764
109,thick,0.3454915028125125,88.88329544620673,0.9999999999999858,89.35882370435431,0.6909830056250392,88.40776718805915,-0.3090169943749608,88.40776718805915,-1.4210854715202004e-14,89.35882370435431
110,thin,0.9045084971874591,89.65271633050054,-1.4210854715202004e-14,89.35882370435431,0.8090169943749324,89.94660895664678,1.8090169943749324,89.94660895664678,0.9999999999999858,89.35882370435431
111,thick,1.154508497187459,90.42213721479436,0.8090169943749324,89.94660895664678,0.4999999999999858,90.89766547294194,1.4999999999999858,90.89766547294194,1.8090169943749324,89.94660895664678
112,thick,1.15450849718746,91.37319373108951,1.8090169943749341,91.84872198923709,1.4999999999999858,90.89766547294194,0.4999999999999858,90.89766547294194,0.8090169943749341,91.84872198923709
113,thin,0.9045084971874608,92.14261461538334,0.9999999999999876,92.43650724152957,1.8090169943749341,91.84872198923709,0.8090169943749341,91.84872198923709,-1.2434497875801753e-14,92.43650724152957
114,thin,0.9045084971874608,92.7303998676758,-1.2434497875801753e-14,92.43650724152957,0.8090169943749341,93.02429249382203,1.8090169943749341,93.02429249382203,0.9999999999999876,92.43650724152957
115,thick,1.1545084971874608,93.49982075196961,0.8090169943749341,93.02429249382203,0.49999999999998757,93.97534901011718,1.4999999999999876,93.97534901011718,1.8090169943749341,93.02429249382203
116,thick,1.1545084971874608,94.45087726826476,1.8090169943749341,94.92640552641234,1.4999999999999876,93.97534901011718,0.49999999999998757,93.97534901011718,0.8090169943749341,94.92640552641234
117,thick,1.15450849718746,95.40193378455992,0.8090169943749341,94.92640552641234,0.4999999999999858,95.87746204270749,1.4999999999999858,95.87746204270749,1.8090169943749341,94.92640552641234
118,thick,1.15450849718746,96.35299030085507,1.8090169943749341,96.82851855900265,1.4999999999999858,95.87746204270749,0.4999999999999858,95.87746204270749,0.8090169943749341,96.82851855900265
